sample_id,journey_id,timestamp,train_id,train_number,train_name,zone,current_station_code,current_station_name,next_station_code,next_station_name,latitude,longitude,current_delay_minutes,previous_station_delay,current_speed_kmph,distance_to_next_station_km,distance_remaining_km,scheduled_remaining_time_minutes,weather_score,rainfall_mm,congestion_score,speed_restriction_score,signal_delay_score,upcoming_station_count,hour_of_day,day_of_week,month,remaining_travel_time_minutes
JRN_229017_20260822_ST07,JRN_229017_20260822,2026-08-22T07:53:00,229017,229017,Ahmedabad - Visakhapatnam Humsafar Express,WR,PURI,Puri,VSKP,Visakhapatnam,28.0,84.8,7.8,0.0,62.6,85.2,85.2,62.3,0.1,5.0,0.48,0.0,0.0,1,7,5,8,71.0
JRN_124058_20260822_ST05,JRN_124058_20260822,2026-08-22T07:55:00,124058,124058,Ahmedabad - Udaipur Garib Rath Express,NR,JP,Jaipur,JUC,Jalandhar City,27.0,83.2,18.3,24.9,76.6,112.1,297.6,217.7,0.0,0.0,0.29,0.6,0.0,3,7,5,8,223.8
JRN_12302_20260822_ST06,JRN_12302_20260822,2026-08-22T07:56:00,12302,12302,New Delhi Rajdhani Express,NR,DHN,Dhanbad JN,ASN,Asansol JN,23.7957,86.4304,7.6,12.4,82.3,78.7,166.1,121.5,0.1,5.0,0.2,0.0,0.0,2,7,5,8,110.4
JRN_124078_20260822_ST07,JRN_124078_20260822,2026-08-22T07:59:00,124078,124078,Ambala - Varanasi Garib Rath Express,NR,MB,Moradabad,PUNE,Pune JN,28.0,84.8,98.4,74.4,59.9,87.1,367.6,269.0,0.9,45.0,0.28,0.6,0.0,4,7,5,8,358.2
JRN_124023_20260822_ST08,JRN_124023_20260822,2026-08-22T08:00:00,124023,124023,Amritsar - Ranchi Garib Rath Express,NR,LDH,Ludhiana JN,PUNE,Pune JN,28.5,85.6,72.3,50.8,72.5,60.6,157.1,115.0,0.36,18.0,0.36,0.0,0.0,2,8,5,8,129.0
JRN_125021_20260822_ST03,JRN_125021_20260822,2026-08-22T08:02:00,125021,125021,Bareilly - Visakhapatnam Jan Shatabdi,NER,MAS,Chennai Central,JU,Jodhpur JN,13.0827,80.2707,17.7,18.2,61.5,123.9,446.0,326.3,0.36,18.0,0.17,0.0,0.0,5,8,5,8,359.8
JRN_12137_20260822_ST35,JRN_12137_20260822,2026-08-22T08:04:00,12137,12137,Punjab Mail,CR,BGZ,Bahadurgarh,ROK,Rohtak JN,42.0,107.2,127.8,123.9,48.3,82.9,1575.2,1152.6,0.0,0.0,0.4,0.0,0.0,17,8,5,8,1197.6
JRN_124056_20260822_ST06,JRN_124056_20260822,2026-08-22T08:04:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,HYB,Hyderabad,DDU,Mughalsarai,27.5,84.0,22.7,17.9,100.0,110.0,593.8,434.5,0.3,5.0,0.25,0.25,0.0,6,8,5,8,473.5
JRN_12626_20260822_ST09,JRN_12626_20260822,2026-08-22T08:08:00,12626,12626,Kerala Express,SR,RDM,Ramagundam,WL,Warangal,29.0,86.4,41.0,31.7,67.0,93.6,2049.8,1499.9,0.2,0.0,0.12,0.0,0.0,23,8,5,8,1658.8
JRN_226069_20260822_ST03,JRN_226069_20260822,2026-08-22T08:14:00,226069,226069,Ajmer - Visakhapatnam SF Express,SR,ANVT,Anand Vihar,DBRG,Dibrugarh,26.0,81.6,2.2,4.1,75.0,103.7,593.8,434.5,0.0,0.0,0.28,0.0,0.3,7,8,5,8,438.7
JRN_12626_20260822_ST24,JRN_12626_20260822,2026-08-22T08:15:00,12626,12626,Kerala Express,SR,VARD,Vaikom Road,KTYM,Kottayam,36.5,98.4,153.4,148.3,73.8,91.6,606.4,443.7,0.2,0.0,0.44,0.0,0.3,8,8,5,8,490.3
JRN_122024_20260822_ST01,JRN_122024_20260822,2026-08-22T08:15:00,122024,122024,Amritsar - Visakhapatnam Duronto Express,ER,ASR,Amritsar JN,SBC,Bengaluru City,25.0,80.0,0.0,0.0,69.7,114.3,983.5,719.6,0.36,18.0,0.52,0.25,0.8,11,8,5,8,803.8
JRN_128030_20260822_ST05,JRN_128030_20260822,2026-08-22T08:26:00,128030,128030,Bareilly - Visakhapatnam Superfast Express,SER,GHY,Guwahati,JP,Jaipur,27.0,83.2,0.0,5.9,88.0,115.3,888.6,650.2,0.0,0.0,0.23,0.0,0.0,10,8,5,8,642.0
JRN_208095_20260822_ST11,JRN_208095_20260822,2026-08-22T08:26:00,208095,208095,Ajmer - Visakhapatnam Vande Bharat,ECoR,RNC,Ranchi,SC,Secunderabad JN,30.0,88.0,122.7,111.7,80.1,80.8,250.2,183.1,0.4,0.0,0.33,0.0,0.0,3,8,5,8,194.8
JRN_120069_20260822_ST12,JRN_120069_20260822,2026-08-22T08:27:00,120069,120069,Ahmedabad - Visakhapatnam Shatabdi Express,NR,SGUJ,Siliguri JN,UDZ,Udaipur City,30.5,88.8,14.9,16.7,62.6,123.4,290.1,212.3,0.0,0.0,0.48,0.0,0.0,3,8,5,8,236.2
JRN_124059_20260822_ST10,JRN_124059_20260822,2026-08-22T08:28:00,124059,124059,Amritsar - Visakhapatnam Garib Rath Express,NR,PUNE,Pune JN,PURI,Puri,29.5,87.2,15.1,16.7,51.1,112.4,372.4,272.5,0.0,0.0,0.45,0.0,0.0,4,8,5,8,275.4
JRN_124055_20260822_ST08,JRN_124055_20260822,2026-08-22T08:29:00,124055,124055,Ajmer - Visakhapatnam Garib Rath Express,NR,DDU,Mughalsarai,PURI,Puri,25.2819,83.1147,86.0,78.7,104.4,80.8,431.7,315.9,0.4,0.0,0.07,0.25,0.3,5,8,5,8,354.7
JRN_124013_20260822_ST04,JRN_124013_20260822,2026-08-22T08:30:00,124013,124013,Ambala - Visakhapatnam Garib Rath Express,NR,JU,Jodhpur JN,LKO,Lucknow,26.5,82.4,16.5,9.7,54.6,118.7,730.7,534.7,0.2,0.0,0.19,0.0,0.3,8,8,5,8,587.5
JRN_208052_20260822_ST09,JRN_208052_20260822,2026-08-22T08:31:00,208052,208052,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,JUC,Jalandhar City,JU,Jodhpur JN,29.0,86.4,45.8,41.6,88.5,104.5,510.1,373.2,0.36,18.0,0.18,0.0,0.0,6,8,5,8,400.1
JRN_229035_20260822_ST05,JRN_229035_20260822,2026-08-22T08:31:00,229035,229035,Ahmedabad - Varanasi Humsafar Express,WR,HYB,Hyderabad,JU,Jodhpur JN,27.0,83.2,7.7,3.1,80.6,103.7,523.6,383.2,0.1,5.0,0.35,0.0,0.0,5,8,5,8,395.9
JRN_124068_20260822_ST03,JRN_124068_20260822,2026-08-22T08:40:00,124068,124068,Amritsar - Visakhapatnam Garib Rath Express,NR,BBS,Bhubaneswar,DBRG,Dibrugarh,26.0,81.6,31.5,23.7,48.4,75.8,612.9,448.5,0.9,45.0,0.24,0.0,0.3,7,8,5,8,554.6
JRN_124058_20260822_ST06,JRN_124058_20260822,2026-08-22T08:42:00,124058,124058,Ahmedabad - Udaipur Garib Rath Express,NR,JUC,Jalandhar City,RNC,Ranchi,27.5,84.0,19.7,18.3,80.8,94.4,185.5,135.7,0.0,0.0,0.07,0.0,0.3,2,8,5,8,140.4
JRN_128040_20260822_ST09,JRN_128040_20260822,2026-08-22T08:42:00,128040,128040,Ajmer - Varanasi Superfast Express,SER,PURI,Puri,RNC,Ranchi,29.0,86.4,40.1,29.7,77.8,70.1,240.7,176.1,0.1,5.0,0.22,0.0,0.0,3,8,5,8,170.8
JRN_124066_20260822_ST02,JRN_124066_20260822,2026-08-22T08:45:00,124066,124066,Ahmedabad - Varanasi Garib Rath Express,NR,UMB,Ambala Cantt,MAS,Chennai Central,25.5,80.8,18.0,17.7,78.8,66.2,546.8,400.1,0.0,0.0,0.15,0.25,0.0,7,8,5,8,447.6
JRN_125021_20260822_ST04,JRN_125021_20260822,2026-08-22T08:46:00,125021,125021,Bareilly - Visakhapatnam Jan Shatabdi,NER,JU,Jodhpur JN,LKO,Lucknow,26.5,82.4,19.8,17.7,84.0,97.5,322.1,235.7,0.36,18.0,0.21,0.25,0.0,4,8,5,8,267.1
JRN_226017_20260822_ST01,JRN_226017_20260822,2026-08-22T08:46:00,226017,226017,Ajmer - Visakhapatnam SF Express,SR,AII,Ajmer JN,UMB,Ambala Cantt,25.0,80.0,1.3,0.0,65.7,92.4,681.7,498.8,0.0,0.0,0.65,0.25,0.0,8,8,5,8,541.0
JRN_128088_20260822_ST01,JRN_128088_20260822,2026-08-22T08:47:00,128088,128088,Bareilly - Visakhapatnam Superfast Express,SER,BE,Bareilly,JUC,Jalandhar City,25.0,80.0,2.7,0.0,67.3,61.6,556.5,407.2,0.1,5.0,0.06,0.0,0.0,7,8,5,8,403.5
JRN_12810_20260822_ST14,JRN_12810_20260822,2026-08-22T08:53:00,12810,12810,Howrah Mumbai Mail,SER,NGP,Nagpur,WR,Wardha JN,31.5,90.4,135.2,122.7,71.3,97.8,930.7,681.0,0.4,0.0,0.35,0.0,0.3,11,8,5,8,810.7
JRN_12626_20260822_ST10,JRN_12626_20260822,2026-08-22T08:56:00,12626,12626,Kerala Express,SR,WL,Warangal,BZA,Vijayawada JN,29.5,87.2,41.8,41.0,95.1,112.1,1956.3,1431.4,0.2,0.0,0.1,0.0,0.0,22,8,5,8,1589.7
JRN_120037_20260822_ST08,JRN_120037_20260822,2026-08-22T08:59:00,120037,120037,Ajmer - Varanasi Shatabdi Express,NR,LKO,Lucknow,LDH,Ludhiana JN,28.5,85.6,129.0,109.6,82.4,68.9,603.9,441.9,0.9,45.0,0.25,0.0,0.0,7,8,5,8,553.0
JRN_208034_20260822_ST04,JRN_208034_20260822,2026-08-22T09:01:00,208034,208034,Dibrugarh - Visakhapatnam Vande Bharat,ECoR,LKO,Lucknow,DDU,Mughalsarai,26.5,82.4,18.7,10.6,67.1,89.7,505.9,370.1,0.0,0.0,0.27,0.0,0.0,5,9,5,8,394.0
JRN_120012_20260822_ST07,JRN_120012_20260822,2026-08-22T09:06:00,120012,120012,Ambala - Visakhapatnam Shatabdi Express,NR,DDU,Mughalsarai,PNBE,Patna JN,25.2819,83.1147,47.6,29.9,92.8,55.6,325.3,238.0,0.1,5.0,0.2,0.25,0.0,4,9,5,8,232.8
JRN_125037_20260822_ST02,JRN_125037_20260822,2026-08-22T09:06:00,125037,125037,Ahmedabad - Udaipur Jan Shatabdi,NER,AII,Ajmer JN,ANVT,Anand Vihar,25.5,80.8,8.6,0.0,60.0,100.1,1061.4,776.6,0.0,0.0,0.4,0.0,0.0,12,9,5,8,848.5
JRN_12302_20260822_ST07,JRN_12302_20260822,2026-08-22T09:09:00,12302,12302,New Delhi Rajdhani Express,NR,ASN,Asansol JN,HWH,Howrah JN,23.6889,86.9661,0.0,7.6,88.1,87.4,87.4,64.0,0.1,5.0,0.17,0.0,0.3,1,9,5,8,61.4
JRN_124023_20260822_ST09,JRN_124023_20260822,2026-08-22T09:15:00,124023,124023,Amritsar - Ranchi Garib Rath Express,NR,PUNE,Pune JN,RNC,Ranchi,29.0,86.4,80.3,72.3,68.0,96.5,96.5,70.6,0.36,18.0,0.46,0.0,0.0,1,9,5,8,76.7
JRN_128056_20260822_ST01,JRN_128056_20260822,2026-08-22T09:15:00,128056,128056,Ambala - Visakhapatnam Superfast Express,SER,UMB,Ambala Cantt,ANVT,Anand Vihar,25.0,80.0,0.1,0.0,85.8,88.8,590.8,432.3,0.1,5.0,0.18,0.0,0.0,7,9,5,8,419.0
JRN_12137_20260822_ST03,JRN_12137_20260822,2026-08-22T09:16:00,12137,12137,Punjab Mail,CR,KYN,Kalyan JN,KSRA,Kasara,26.0,81.6,14.5,14.0,72.6,58.6,4572.3,3345.6,0.0,0.0,0.47,0.0,0.3,49,9,5,8,3503.9
JRN_128010_20260822_ST06,JRN_128010_20260822,2026-08-22T09:16:00,128010,128010,Ajmer - Varanasi Superfast Express,SER,DBRG,Dibrugarh,JU,Jodhpur JN,27.5,84.0,50.1,36.1,79.8,74.1,362.7,265.4,0.2,0.0,0.08,0.0,0.0,4,9,5,8,281.7
JRN_208080_20260822_ST14,JRN_208080_20260822,2026-08-22T09:16:00,208080,208080,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,UDZ,Udaipur City,VSKP,Visakhapatnam,31.5,90.4,106.2,81.5,107.4,116.2,116.2,85.1,0.4,0.0,0.19,0.0,0.0,1,9,5,8,89.1
JRN_124066_20260822_ST03,JRN_124066_20260822,2026-08-22T09:19:00,124066,124066,Ahmedabad - Varanasi Garib Rath Express,NR,MAS,Chennai Central,JU,Jodhpur JN,13.0827,80.2707,16.8,18.0,67.0,89.5,480.6,351.6,0.0,0.0,0.45,0.0,0.0,6,9,5,8,400.3
JRN_124078_20260822_ST08,JRN_124078_20260822,2026-08-22T09:19:00,124078,124078,Ambala - Varanasi Garib Rath Express,NR,PUNE,Pune JN,SC,Secunderabad JN,28.5,85.6,118.1,98.4,36.4,102.4,280.5,205.3,0.9,45.0,0.59,0.0,0.0,3,9,5,8,274.8
JRN_208083_20260822_ST10,JRN_208083_20260822,2026-08-22T09:22:00,208083,208083,Anand - Varanasi Vande Bharat,ECoR,SC,Secunderabad JN,BSB,Varanasi JN,29.5,87.2,49.5,41.3,96.7,124.4,124.4,91.0,0.0,0.0,0.06,0.0,0.3,1,9,5,8,92.8
JRN_128068_20260822_ST12,JRN_128068_20260822,2026-08-22T09:24:00,128068,128068,Ambala - Visakhapatnam Superfast Express,SER,BSB,Varanasi JN,VSKP,Visakhapatnam,25.3268,82.9863,34.5,25.7,82.2,106.6,106.6,78.0,0.0,0.0,0.3,0.25,0.0,1,9,5,8,81.0
JRN_128040_20260822_ST10,JRN_128040_20260822,2026-08-22T09:26:00,128040,128040,Ajmer - Varanasi Superfast Express,SER,RNC,Ranchi,SC,Secunderabad JN,29.5,87.2,37.8,40.1,87.0,79.9,170.6,124.8,0.1,5.0,0.29,0.0,0.3,2,9,5,8,121.8
JRN_208089_20260822_ST02,JRN_208089_20260822,2026-08-22T09:26:00,208089,208089,Ambala - Siliguri Vande Bharat,ECoR,ASR,Amritsar JN,DBRG,Dibrugarh,25.5,80.8,0.0,3.6,66.2,104.8,821.0,600.7,0.0,0.0,0.23,0.0,0.3,8,9,5,8,620.2
JRN_124056_20260822_ST07,JRN_124056_20260822,2026-08-22T09:29:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,DDU,Mughalsarai,PURI,Puri,25.2819,83.1147,28.7,22.7,79.4,69.3,483.8,354.0,0.3,5.0,0.47,0.0,0.0,5,9,5,8,387.0
JRN_120069_20260822_ST13,JRN_120069_20260822,2026-08-22T09:32:00,120069,120069,Ahmedabad - Visakhapatnam Shatabdi Express,NR,UDZ,Udaipur City,BSB,Varanasi JN,31.0,89.6,17.3,14.9,102.0,71.1,166.8,122.0,0.0,0.0,0.09,0.0,0.8,2,9,5,8,143.6
JRN_208073_20260822_ST03,JRN_208073_20260822,2026-08-22T09:32:00,208073,208073,Ambala - Udaipur Vande Bharat,ECoR,BBS,Bhubaneswar,MAS,Chennai Central,26.0,81.6,42.1,22.2,77.5,86.7,908.8,665.0,0.9,45.0,0.4,0.0,0.0,11,9,5,8,858.1
JRN_122061_20260822_ST12,JRN_122061_20260822,2026-08-22T09:39:00,122061,122061,Ambala - Visakhapatnam Duronto Express,ER,UDZ,Udaipur City,VSKP,Visakhapatnam,30.5,88.8,15.0,6.9,58.3,117.4,117.4,85.9,0.1,5.0,0.24,0.0,0.0,1,9,5,8,80.4
JRN_12810_20260822_ST15,JRN_12810_20260822,2026-08-22T09:42:00,12810,12810,Howrah Mumbai Mail,SER,WR,Wardha JN,BD,Badnera JN,32.0,91.2,147.4,135.2,86.6,83.7,832.9,609.5,0.4,0.0,0.49,0.0,0.0,10,9,5,8,727.0
JRN_122024_20260822_ST02,JRN_122024_20260822,2026-08-22T09:42:00,122024,122024,Amritsar - Visakhapatnam Duronto Express,ER,SBC,Bengaluru City,HYB,Hyderabad,25.5,80.8,20.4,0.0,70.7,110.8,869.2,636.0,0.36,18.0,0.32,0.0,0.0,10,9,5,8,699.8
JRN_12137_20260822_ST20,JRN_12137_20260822,2026-08-22T09:45:00,12137,12137,Punjab Mail,CR,VGLJ,V Lakshmibai Jansi,DAA,Datia,25.4484,78.5685,52.8,42.0,57.4,92.3,2903.1,2124.2,0.0,0.0,0.33,0.0,0.0,32,9,5,8,2244.2
JRN_208052_20260822_ST10,JRN_208052_20260822,2026-08-22T09:47:00,208052,208052,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,JU,Jodhpur JN,DDU,Mughalsarai,29.5,87.2,46.8,45.8,68.8,99.3,405.5,296.7,0.36,18.0,0.43,0.0,0.0,5,9,5,8,322.5
JRN_12137_20260822_ST36,JRN_12137_20260822,2026-08-22T09:50:00,12137,12137,Punjab Mail,CR,ROK,Rohtak JN,JIND,Jind JN,42.5,108.0,125.6,127.8,79.1,97.2,1492.3,1091.9,0.0,0.0,0.11,0.0,0.0,16,9,5,8,1139.2
JRN_128088_20260822_ST02,JRN_128088_20260822,2026-08-22T09:53:00,128088,128088,Bareilly - Visakhapatnam Superfast Express,SER,JUC,Jalandhar City,LKO,Lucknow,25.5,80.8,0.8,2.7,67.8,99.1,494.9,362.1,0.1,5.0,0.18,0.0,0.3,6,9,5,8,360.3
JRN_12565_20260822_ST06,JRN_12565_20260822,2026-08-22T09:59:00,12565,12565,Bihar Sampark Kranti Express,ECR,CPR,Chhapra,SV,Siwan JN,27.5,84.0,28.0,30.7,88.6,58.5,567.9,415.6,0.0,0.0,0.19,0.0,0.0,7,9,5,8,425.0
JRN_226069_20260822_ST04,JRN_226069_20260822,2026-08-22T09:59:00,226069,226069,Ajmer - Visakhapatnam SF Express,SR,DBRG,Dibrugarh,GHY,Guwahati,26.5,82.4,2.8,2.2,72.8,66.0,490.0,358.6,0.0,0.0,0.19,0.0,0.0,6,9,5,8,362.2
JRN_128010_20260822_ST07,JRN_128010_20260822,2026-08-22T10:01:00,128010,128010,Ajmer - Varanasi Superfast Express,SER,JU,Jodhpur JN,LKO,Lucknow,28.0,84.8,56.5,50.1,81.0,120.1,288.6,211.1,0.2,0.0,0.38,0.0,0.0,3,10,5,8,221.0
JRN_128030_20260822_ST06,JRN_128030_20260822,2026-08-22T10:03:00,128030,128030,Bareilly - Visakhapatnam Superfast Express,SER,JP,Jaipur,JU,Jodhpur JN,27.5,84.0,0.0,0.0,69.0,117.6,773.3,565.8,0.0,0.0,0.25,0.0,0.3,9,10,5,8,566.1
JRN_124059_20260822_ST11,JRN_124059_20260822,2026-08-22T10:04:00,124059,124059,Amritsar - Visakhapatnam Garib Rath Express,NR,PURI,Puri,SC,Secunderabad JN,30.0,88.0,17.6,15.1,68.3,69.4,260.0,190.2,0.0,0.0,0.6,0.0,0.0,3,10,5,8,190.7
JRN_125037_20260822_ST03,JRN_125037_20260822,2026-08-22T10:05:00,125037,125037,Ahmedabad - Udaipur Jan Shatabdi,NER,ANVT,Anand Vihar,BE,Bareilly,26.0,81.6,10.8,8.6,90.9,85.5,961.3,703.4,0.0,0.0,0.24,0.25,0.3,11,10,5,8,773.1
JRN_120012_20260822_ST08,JRN_120012_20260822,2026-08-22T10:06:00,120012,120012,Ambala - Visakhapatnam Shatabdi Express,NR,PNBE,Patna JN,SGUJ,Siliguri JN,28.5,85.6,47.7,47.6,78.4,85.0,269.7,197.4,0.1,5.0,0.24,0.0,0.0,3,10,5,8,192.0
JRN_128056_20260822_ST02,JRN_128056_20260822,2026-08-22T10:07:00,128056,128056,Ambala - Visakhapatnam Superfast Express,SER,ANVT,Anand Vihar,DBRG,Dibrugarh,25.5,80.8,0.0,0.1,78.5,74.8,502.1,367.4,0.1,5.0,0.09,0.0,0.0,6,10,5,8,359.9
JRN_208034_20260822_ST05,JRN_208034_20260822,2026-08-22T10:08:00,208034,208034,Dibrugarh - Visakhapatnam Vande Bharat,ECoR,DDU,Mughalsarai,PURI,Puri,25.2819,83.1147,18.1,18.7,68.6,122.9,416.2,304.5,0.0,0.0,0.18,0.6,0.8,4,10,5,8,328.9
JRN_12951_20260822_ST01,JRN_12951_20260822,2026-08-22T10:10:00,12951,12951,Mumbai Central Rajdhani Express,WR,MMCT,Mumbai Central,BVI,Borivali,18.9696,72.8193,0.0,0.0,73.4,102.2,585.2,428.2,0.0,0.0,0.08,0.0,0.0,6,10,5,8,420.0
JRN_124055_20260822_ST09,JRN_124055_20260822,2026-08-22T10:12:00,124055,124055,Ajmer - Visakhapatnam Garib Rath Express,NR,PURI,Puri,SC,Secunderabad JN,29.0,86.4,97.2,86.0,90.7,114.2,350.8,256.7,0.4,0.0,0.3,0.0,0.0,4,10,5,8,284.4
JRN_125021_20260822_ST05,JRN_125021_20260822,2026-08-22T10:13:00,125021,125021,Bareilly - Visakhapatnam Jan Shatabdi,NER,LKO,Lucknow,MB,Moradabad,27.0,83.2,26.2,19.8,66.4,83.9,224.6,164.4,0.36,18.0,0.16,0.0,0.3,3,10,5,8,189.4
JRN_208089_20260822_ST03,JRN_208089_20260822,2026-08-22T10:15:00,208089,208089,Ambala - Siliguri Vande Bharat,ECoR,DBRG,Dibrugarh,GHY,Guwahati,26.0,81.6,0.5,0.0,68.6,120.3,716.3,524.1,0.0,0.0,0.63,0.0,0.0,7,10,5,8,543.1
JRN_124066_20260822_ST04,JRN_124066_20260822,2026-08-22T10:17:00,124066,124066,Ahmedabad - Varanasi Garib Rath Express,NR,JU,Jodhpur JN,MB,Moradabad,26.5,82.4,23.8,16.8,66.2,63.6,391.0,286.1,0.0,0.0,0.47,0.25,0.0,5,10,5,8,327.8
JRN_124058_20260822_ST07,JRN_124058_20260822,2026-08-22T10:22:00,124058,124058,Ahmedabad - Udaipur Garib Rath Express,NR,RNC,Ranchi,UDZ,Udaipur City,28.0,84.8,19.9,19.7,63.8,91.1,91.1,66.6,0.0,0.0,0.36,0.0,0.0,1,10,5,8,71.1
JRN_124013_20260822_ST05,JRN_124013_20260822,2026-08-22T10:25:00,124013,124013,Ambala - Visakhapatnam Garib Rath Express,NR,LKO,Lucknow,DDU,Mughalsarai,27.0,83.2,26.3,16.5,71.3,62.0,612.0,447.8,0.2,0.0,0.2,0.25,0.0,7,10,5,8,490.8
JRN_124056_20260822_ST08,JRN_124056_20260822,2026-08-22T10:25:00,124056,124056,Ahmedabad - Visakhapatnam Garib Rath Express,NR,PURI,Puri,RNC,Ranchi,28.5,85.6,38.9,28.7,106.2,65.5,414.5,303.3,0.3,5.0,0.05,0.0,0.0,4,10,5,8,326.1
JRN_12626_20260822_ST25,JRN_12626_20260822,2026-08-22T10:26:00,12626,12626,Kerala Express,SR,KTYM,Kottayam,CGY,Changanassery,37.0,99.2,161.3,153.4,73.2,68.3,514.8,376.7,0.2,0.0,0.05,0.0,0.0,7,10,5,8,415.4
JRN_229035_20260822_ST06,JRN_229035_20260822,2026-08-22T10:28:00,229035,229035,Ahmedabad - Varanasi Humsafar Express,WR,JU,Jodhpur JN,DDU,Mughalsarai,27.5,84.0,12.2,7.7,79.8,121.5,419.9,307.3,0.1,5.0,0.35,0.0,0.0,4,10,5,8,315.6
JRN_208095_20260822_ST12,JRN_208095_20260822,2026-08-22T10:36:00,208095,208095,Ajmer - Visakhapatnam Vande Bharat,ECoR,SC,Secunderabad JN,SGUJ,Siliguri JN,30.5,88.8,123.6,122.7,102.4,84.7,169.4,123.9,0.4,0.0,0.13,0.0,0.0,2,10,5,8,134.8
JRN_128040_20260822_ST11,JRN_128040_20260822,2026-08-22T10:37:00,128040,128040,Ajmer - Varanasi Superfast Express,SER,SC,Secunderabad JN,BSB,Varanasi JN,30.0,88.0,38.7,37.8,94.9,90.7,90.7,66.4,0.1,5.0,0.09,0.0,0.0,1,10,5,8,62.4
JRN_12137_20260822_ST04,JRN_12137_20260822,2026-08-22T10:40:00,12137,12137,Punjab Mail,CR,KSRA,Kasara,NK,Nashik Road,26.5,82.4,28.4,14.5,89.2,107.1,4513.7,3302.7,0.0,0.0,0.06,0.0,0.3,48,10,5,8,3447.1
JRN_122024_20260822_ST03,JRN_122024_20260822,2026-08-22T10:43:00,122024,122024,Amritsar - Visakhapatnam Duronto Express,ER,HYB,Hyderabad,JP,Jaipur,26.0,81.6,30.1,20.4,91.3,57.5,758.5,555.0,0.36,18.0,0.12,0.0,0.0,9,10,5,8,609.0
JRN_125037_20260822_ST04,JRN_125037_20260822,2026-08-22T10:44:00,125037,125037,Ahmedabad - Udaipur Jan Shatabdi,NER,BE,Bareilly,DBRG,Dibrugarh,26.5,82.4,10.1,10.8,59.2,79.6,875.8,640.8,0.0,0.0,0.38,0.0,0.0,10,10,5,8,711.2
JRN_12137_20260822_ST21,JRN_12137_20260822,2026-08-22T10:45:00,12137,12137,Punjab Mail,CR,DAA,Datia,DBA,Dabra,35.0,96.0,55.4,52.8,68.3,102.1,2810.8,2056.7,0.0,0.0,0.62,0.0,0.0,31,10,5,8,2174.1
JRN_120037_20260822_ST09,JRN_120037_20260822,2026-08-22T10:50:00,120037,120037,Ajmer - Varanasi Shatabdi Express,NR,LDH,Ludhiana JN,PURI,Puri,29.0,86.4,138.1,129.0,73.4,112.5,535.0,391.5,0.9,45.0,0.21,0.25,0.0,6,10,5,8,493.5
JRN_128036_20260822_ST01,JRN_128036_20260822,2026-08-22T10:51:00,128036,128036,Ajmer - Visakhapatnam Superfast Express,SER,AII,Ajmer JN,UMB,Ambala Cantt,25.0,80.0,1.1,0.0,67.4,69.0,1042.7,763.0,0.36,18.0,0.5,0.0,0.0,12,10,5,8,883.2
JRN_124068_20260822_ST04,JRN_124068_20260822,2026-08-22T10:58:00,124068,124068,Amritsar - Visakhapatnam Garib Rath Express,NR,DBRG,Dibrugarh,GHY,Guwahati,26.5,82.4,47.5,31.5,66.6,68.0,537.1,393.0,0.9,45.0,0.51,0.0,0.0,6,10,5,8,483.1
JRN_12810_20260822_ST16,JRN_12810_20260822,2026-08-22T11:00:00,12810,12810,Howrah Mumbai Mail,SER,BD,Badnera JN,AK,Akola JN,32.5,92.0,154.3,147.4,78.7,79.2,749.2,548.2,0.4,0.0,0.45,0.0,0.0,9,11,5,8,658.9
JRN_226017_20260822_ST02,JRN_226017_20260822,2026-08-22T11:04:00,226017,226017,Ajmer - Visakhapatnam SF Express,SR,UMB,Ambala Cantt,SBC,Bengaluru City,25.5,80.8,13.8,1.3,89.0,100.9,589.4,431.3,0.0,0.0,0.16,0.25,0.0,7,11,5,8,460.9
JRN_208089_20260822_ST04,JRN_208089_20260822,2026-08-22T11:05:00,208089,208089,Ambala - Siliguri Vande Bharat,ECoR,GHY,Guwahati,JU,Jodhpur JN,26.5,82.4,5.6,0.5,68.4,109.0,596.0,436.1,0.0,0.0,0.22,0.6,0.3,6,11,5,8,450.0
JRN_124078_20260822_ST09,JRN_124078_20260822,2026-08-22T11:10:00,124078,124078,Ambala - Varanasi Garib Rath Express,NR,SC,Secunderabad JN,UDZ,Udaipur City,29.0,86.4,140.3,118.1,72.8,67.7,178.1,130.3,0.9,45.0,0.2,0.25,0.0,2,11,5,8,177.6
JRN_12626_20260822_ST11,JRN_12626_20260822,2026-08-22T11:12:00,12626,12626,Kerala Express,SR,BZA,Vijayawada JN,NLR,Nellore,30.0,88.0,45.8,41.8,91.0,115.1,1844.2,1349.4,0.2,0.0,0.12,0.0,0.8,21,11,5,8,1503.6
JRN_208052_20260822_ST11,JRN_208052_20260822,2026-08-22T11:12:00,208052,208052,Ahmedabad - Visakhapatnam Vande Bharat,ECoR,DDU,Mughalsarai,PNBE,Patna JN,25.2819,83.1147,45.2,46.8,92.4,72.2,306.3,224.1,0.36,18.0,0.32,0.0,0.0,4,11,5,8,251.5
